"","Prot","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"1598","MFSD10",-1.025698076507,14.3322101156477,-4.80930666574898,3.2110252479282e-05,0.000116307181791316,1.18316178509956
"899","TST",0.768204580273028,18.5386424298266,4.80688267557962,3.23398243619711e-05,0.000116959058045288,1.15156181480492
"1954","TM9SF2",2.21183116363679,13.5337005161906,4.78495993483829,3.44914660919718e-05,0.000124359139212339,1.14558528518687
"101","VAT1",0.484341175576783,19.2066989166945,4.79704290299884,3.32885757604135e-05,0.000120205913695337,1.13311026059185
"1848","C3",-2.0447069689155,11.1283620245604,-4.75379522964858,3.77966843993363e-05,0.000135037245172174,1.08485766960885
"1817","OCIAD1",-1.21109417143168,13.6693050995362,-4.76123381086343,3.69803112418063e-05,0.000132926179738078,1.07640076753755
"1361","SURF4",-0.90626657765085,13.1780758439727,-4.73988846836404,3.93711545828256e-05,0.000140237435810125,1.04950021504443
"435","APEH",-0.622407220307497,16.0539581887152,-4.76420964838914,3.66586361481242e-05,0.000131971090133247,1.04115106821577
"1825","CRYZ",0.813632804540319,16.2138847138544,4.75600426955529,3.75523976980396e-05,0.000134368063386916,1.026220735129
"1577","LGALS3",0.639685066326934,14.9680537030902,4.75722472332207,3.74181058842375e-05,0.000134295119748907,1.02520842422085
"1152","ST13",0.871163362270952,15.6002398900718,4.75662032631334,3.74845506786097e-05,0.000134329134498726,1.00793211089412
"1878","STXBP1",-0.823045777517283,14.5224011726569,-4.72716156885032,4.08689381961992e-05,0.00014491572370923,0.990177567365775
"2467","LPCAT1",1.14888687906782,14.0830386076489,4.7346646454265,3.99792283732938e-05,0.000142188567879678,0.980350827292657
"574","IARS2",1.15770235868857,16.2463385493796,4.74734292229199,3.85192718944501e-05,0.000137410655260383,0.973149723351682
"1884","TMED5",1.41153775764684,14.0577905487355,4.7324994712844,4.02339838460255e-05,0.000142879117332723,0.946170650555265
"923","SUCLG2",1.66689526157777,14.9956638637786,4.72392656872073,4.12585711350413e-05,0.00014607764374839,0.923503374220562
"965","RAB2B",-1.02733661756345,15.8420497023872,-4.71377831944155,4.25049026508681e-05,0.000150039761153813,0.902362376652653
"1249","SEL1L",0.923128686086143,14.7302178827034,4.72018153981493,4.17142333023023e-05,0.000147469508436025,0.902344767744028
"1837","ITGA1",-1.72307903548921,12.368088990345,-4.69626291791295,4.47443780560814e-05,0.000157238812900507,0.889707282023215
"1708","METTL7A",-0.769584564276189,14.7092569243388,-4.69494934571686,4.49169649114649e-05,0.000157376230700199,0.876457718993729
"2619","MFF",-1.83958575322694,12.1430501032653,-4.69675163570532,4.46803345078757e-05,0.000157238812900507,0.872891926226099
"1466","PSMA4",-0.846645860867265,14.0542826726202,-4.69540303017666,4.48572820590265e-05,0.000157376230700199,0.854614801006123
"618","PSMB1",0.761626030503121,16.7010865288061,4.69707324350621,4.46382392785849e-05,0.000157238812900507,0.845838192988291
"1705","SH3PXD2B",-0.496687883274478,16.0887670518397,-4.66996326174853,4.83282801201695e-05,0.000168826791886459,0.785148528627534
"1330","AC020765.6",0.667986260458391,17.1466128761054,4.67410995649151,4.77448850112589e-05,0.000167036259431081,0.773524113321105
"1541","EIF2A",-0.434762461066639,16.6417095966216,-4.66567459972916,4.89390745009072e-05,0.000170707600108194,0.748965865157599
"2167","FUCA2",2.06872950601789,11.9257206993048,4.58083842243652,6.27203930738091e-05,0.000211883505541607,0.744751041637927
"847","ATP6V1E1",0.659517824683498,17.0848813013578,4.65693105227891,5.0208113279328e-05,0.000174875526015739,0.717980106550298
"195","GFPT1",0.654691900625512,18.0662239292098,4.63872551767371,5.29559368298045e-05,0.000183902944101147,0.691866491260971
"935","H2AC17",1.00208852291236,16.5581092646306,4.64818899258238,5.15095003696349e-05,0.00017914366057758,0.685737874529439
"1087","VASP",0.551937872970157,17.7689346576762,4.63403088948477,5.36883297864176e-05,0.000185898798291296,0.683863836650191
"212","TPM3",-0.559349002050006,18.1835755692515,-4.63695335297395,5.32312369835208e-05,0.000184587142363444,0.683249825527217
"2581","SART3",-1.49469546523028,12.6119513235829,-4.59938877105191,5.94116411985464e-05,0.000203756773462678,0.646242740287689
"2821","SLC2A1",-1.45700072667867,12.6242268849712,-4.61294459984089,5.71035039451795e-05,0.000196856816232066,0.631021002322083
"1438","AGPS",0.571913152659744,16.9382431067326,4.61099237460001,5.74303561426651e-05,0.000197406384525371,0.629231553842683
"371","MYL6",-0.33987100707427,20.5771221347259,-4.62418119274917,5.52576848784371e-05,0.000191052230122221,0.624671426630606
"662","EIF3M",0.7740541515083,16.9397537300178,4.61942241344164,5.60320829866858e-05,0.000193446049315674,0.619057797999904
"1572","ARMC9",0.918232230042187,14.0281828810994,4.59824553278491,5.96104673786621e-05,0.000204007956573128,0.599550571972529
"891","CHID1",1.58879896892406,13.4809290858851,4.59500571344029,6.01775027280492e-05,0.000205352462276035,0.596432365020751
"1597","STAU1",1.00276869053746,13.7931646861302,4.58784401257543,6.14499483836095e-05,0.000208487738544678,0.587820023466913
"285","NPM1",-0.471345170753216,19.3317697352293,-4.61184871427992,5.72867558191508e-05,0.000197200248498624,0.587178037828062
"1406","CBSL",1.95844959639578,12.8716745182529,4.59042507218203,6.09883241327331e-05,0.000207518713282806,0.585454380286889
"988","CAMK2B",1.20426618478945,14.5762305951852,4.58500318685876,6.19620273747458e-05,0.000209718174007883,0.567760756640427
"2597","GOLPH3L",-1.05479704202461,13.3366404795771,-4.58841719732891,6.13471363329586e-05,0.000208438829211983,0.563073907556863
"1704","KIF13A",1.2714496847436,14.5148740693888,4.592040504056,6.07011498599695e-05,0.000206840045332093,0.557412439532879
"1933","FAU",1.26657955449913,14.3470954182203,4.5976132674436,5.97207102560197e-05,0.000204089035918398,0.555491306088546
"459","COMT",0.455063818498578,17.630386358902,4.59916410775154,5.94506616379654e-05,0.000203756773462678,0.549604898310527
"1542","AP3S1",-0.770297435130868,13.6046831365786,-4.56661525985643,6.53801546833107e-05,0.000220237721061781,0.541497822141805
"1490","ARL3",-0.954028609582387,14.9457142211469,-4.58484598762597,6.1990486549404e-05,0.000209718174007883,0.505749979523364
"1259","POR",0.86903416629173,16.1070781467875,4.5802716380793,6.2824306381979e-05,0.000211930921958092,0.501556002749753
"2433","MYLK",-1.55128572266197,12.6145698370458,-4.5517844205245,6.82723233825606e-05,0.000229324983669627,0.466456702874721
"949","QDPR",1.0417960741781,15.6207549557017,4.55332915180303,6.79652791617744e-05,0.000228619298521347,0.424626268380811
"1651","S100B",1.42188152170741,13.4248932249059,4.52788980329742,7.3200192733391e-05,0.000244831282929555,0.408498035015805
"1733","LGMN",1.31190450537477,12.2613429362181,4.5001478045496,7.93636251044934e-05,0.000263948417484338,0.367487982702206
"1201","ACOT7",-1.19481551008659,16.6048841658436,-4.53422870253615,7.18596523740569e-05,0.000241031380224788,0.366942762238885
"544","ARPC2",0.416593507339302,17.7076254662656,4.52981886575438,7.27896431785983e-05,0.000243803946896498,0.364881583205048
"1977","TRAM1",0.553411244736096,15.2422305048739,4.52599970598459,7.36046683149212e-05,0.000245835421935672,0.348954822106329
"556","NAP1L4",-0.63300850872334,16.9644239068486,-4.51151596161822,7.67783140108482e-05,0.000256072509812702,0.302350037571493
"179","ITGA2",0.584133917571887,18.1470187498337,4.50986654083896,7.71481957033711e-05,0.000256942719588346,0.301226474526359
"2129","PTBP3",-1.3171183714218,13.4769730329258,-4.49119194328406,8.14607161869886e-05,0.000270541364463266,0.286068034914376
"751","ANXA11",-0.375115644053839,17.2781067095946,-4.48092666686321,8.39317770106159e-05,0.000278356019959258,0.26512667606583
"1827","VAC14",0.883391596438542,14.3690648669256,4.4802173756429,8.41052254017876e-05,0.000278539496485134,0.265116232688571
"2774","TRRAP",1.09018434405729,11.2388673683531,4.45707233465024,8.99633727296825e-05,0.00029545074219581,0.263366891752213
"1726","SEC11A",-1.50149837581215,12.900968580938,-4.47855038653999,8.45142612280883e-05,0.00027950158201379,0.249577089684022
"2958","WIPI1",-1.68918366108558,13.1143618279249,-4.46947111252036,8.67767934146853e-05,0.000286181369051508,0.232898445663729
"778","HIBADH",0.994349851215142,16.5122946493395,4.4738082892359,8.5688618078638e-05,0.000282988461385754,0.22826453477038
"1200","DHX29",-0.963515173212758,15.4883899000649,-4.46242539208513,8.85736735149613e-05,0.000291292499509454,0.208711530868376
"441","YBX1",-0.658344718744861,17.7290886423201,-4.4627999392259,8.84772347849002e-05,0.000291292499509454,0.197271582396443
"2190","NUDT5",2.12758243077436,13.1762040725551,4.43838792289579,9.49847199504838e-05,0.000311074957837834,0.144117199181269
"2324","STXBP3",1.7577300686568,12.2964361037009,4.4385079538876,9.49515960255072e-05,0.000311074957837834,0.144098522045916
"2584","FRYL",1.04814609972057,12.7491703397117,4.42148984279474,9.97635073162812e-05,0.00032536977904812,0.0980807695946551
"478","RAB11B",-0.491319691251156,15.2264679693332,-4.42269046645989,9.94162832452158e-05,0.00032468642090335,0.0909406605440521
"213","DDX1",-0.52792229973593,17.8830984083179,-4.42743550864,9.8055627241107e-05,0.000320686780907809,0.0699033429832481
"1738","GGH",-0.984752424902837,13.4604215401091,-4.41045546893335,0.000103011202548261,0.000335497811614363,0.0496845873192315
"975","AP1G1",1.0265084294092,14.0051493975983,4.39107991449893,0.000108968017793385,0.000354409084078349,-0.0101848382179988
"1432","RNF213",-0.694951401342238,15.0053779765291,-4.38868010173988,0.000109729051257051,0.000356392703669596,-0.0320788070473368
"1991","RPS27L",-0.871848926902945,13.3834031023946,-4.37205332783576,0.00011514755750877,0.000373477222291169,-0.053794530288787
"1658","BPGM",1.07166539279359,14.7031210973218,4.36176714836842,0.000118630841801404,0.000382146892032391,-0.0773046661107921
"3387","GABARAP",-1.18876657360175,15.9341949420452,-4.3573607680157,0.000120154575046515,0.000386000664795206,-0.0847928161779219
"2025","EPN1",0.630179897767973,15.3846321564995,4.37089919690886,0.000115533314547465,0.000373990122724606,-0.0853615480008845
"379","PEBP1",0.381728865910288,18.5811883887036,4.37055897559961,0.000115647273008744,0.000373990122724606,-0.0924785015555338
"1228","HSBP1",-0.898121828576251,16.0126991009468,-4.36678881318644,0.000116917540760265,0.000377143038457872,-0.107324749615499
"1686","ACSF2",0.523811207927045,17.5632691425712,4.3701586503775,0.00011578150533883,0.000373990122724606,-0.110337736940329
"1804","PLCB3",0.843153978338688,15.7716150541509,4.36118540983221,0.000118830912004004,0.000382269154850534,-0.115022897542523
"1892","ANK2",2.00240184076573,12.6768718667636,4.3221870741198,0.000133028942496666,0.000426198704357525,-0.174574039308887
"1488","SF3B2",-1.24644344542595,14.1417249650787,-4.3082938196112,0.000138480228795769,0.00044246121883526,-0.203926687037508
"2275","MAT2B",0.702264311041832,17.7461016710165,4.3243752823836,0.000132189832093595,0.000424086563369655,-0.229682303924602
"297","LAMC1",0.871050685996622,16.0944489740743,4.30964390912345,0.00013794099425489,0.000441336315404383,-0.242809736799818
"1223","STX7",2.86764992991357,13.9996441739241,4.29110457379378,0.000145529743531479,0.000462478618931573,-0.279674704613225
"236","ALDH18A1",-0.631038980015265,17.5917625330935,-4.30001817165568,0.00014183119485134,0.000452554746223898,-0.28145201706769
"2329","MID1",1.33165539241756,14.6844778634604,4.29217854062084,0.000145079140196091,0.000461668842891205,-0.317232777043224
"956","ALDH1A3",0.636908910447648,15.6215656942959,4.29224083346363,0.000145053046198297,0.000461668842891205,-0.323217215147253
"1508","PSME3",0.98300933404273,15.317959043036,4.2699180358418,0.000154705740885707,0.000488348242313919,-0.345308079087239
"1881","TKFC",1.07832538094444,15.1038281942833,4.26601181073677,0.000156458607781196,0.000492435203408256,-0.348238419252726
"2814","',SEC61G
""2844",1.23740035005992,14.3614409246411,4.26030020171759,0.000159056821351062,0.000499408767970446,-0.37260465970475
"1147","PARP1",0.622785136678261,15.1086250565607,4.2715065205533,0.000153998465357761,0.000486767267176409,-0.374270728389329
"1549","SEC23B",1.37081530702902,15.4617523451021,4.27313113421121,0.000153278392529583,0.000485561304263091,-0.380872683841551
"986","SNX18",-0.99216403972538,16.2001115883167,-4.27469907329672,0.000152586579652736,0.000484251890741793,-0.382198416809586
"615","RPL7",0.502321595840946,18.5027558244135,4.27283135261592,0.000153411014281596,0.000485561304263091,-0.39186670901614
"361","EIF3L",0.841228239092449,16.8437316060303,4.26563888020369,0.000156626973094229,0.000492435203408256,-0.399956367767872
"372","ACTR1A",0.583473308347024,17.5845242950283,4.26625804459949,0.000156347539210824,0.000492435203408256,-0.403389939552453
"402","TUFM",0.574416371334615,17.8660675829595,4.25515526699469,0.000161433541322047,0.000506197194730567,-0.426551045774342
"1049","RHOC",-1.26533630322515,15.6695745579172,-4.24388626989608,0.000166761935706989,0.000521454230081969,-0.428096951879695
"319","EEF1G",0.370026367056644,19.682837469304,4.24657044450106,0.000165477286817443,0.000518187838400439,-0.445116947568145
"1650","NEU1",-0.855340827973676,15.0179618225024,-4.22828516660289,0.000174424997481578,0.000542604411690714,-0.447155749702199
"875","TMX3",0.689993231621224,16.500045405769,4.24346871627764,0.000166962656366364,0.000521454230081969,-0.459207199927508
"1762","H2BC5",-0.843830840580672,14.5759245285271,-4.23420218565016,0.00017147874189581,0.000534504494009305,-0.462540306469935
"2228","TMEM59",-0.505371067000993,15.1641415051266,-4.21411644372114,0.000181683644799863,0.000563406886067304,-0.480168035983624
"1767","H2BC7",-1.38259683510992,14.4235991839917,-4.23396776658831,0.000171594530095438,0.000534504494009305,-0.485289950727586
"978","H2AC4",1.10600506641813,14.0912497887413,4.21843880710722,0.000179438399464031,0.000557464750904064,-0.522967791928285
"515","ERO1A",1.07066187313887,16.4683064677494,4.21383854381947,0.000181828939905521,0.000563406886067304,-0.53910268686333
"286","EIF5A",0.408958208361624,18.8990022138398,4.20965775178263,0.000184028617247933,0.000569474382507384,-0.548408881988535
"292","MYH11",-0.763642501664732,15.7179369336067,-4.19906162728627,0.000189721381374853,0.00058250392875248,-0.549423132924465
"1124","H4C9",-0.526926973409866,17.0003163451418,-4.2012039707703,0.000188556632041242,0.00058043934510868,-0.553722307737148
"1471","UBE2K",-0.569309342672989,17.8955934143688,-4.20548043854549,0.000186252561568652,0.000574847565679164,-0.557837162194445
"1649","CD81",-0.681932144233322,15.2488400537151,-4.20911495318747,0.000184316114781808,0.000569616511999348,-0.559676335381747
"1032","TARDBP",-1.28896785311371,15.9455476881659,-4.202961069079,0.00018760657656811,0.000578269683068762,-0.565678709764217
"2348","SARM1",0.860922758218458,14.4406928906746,4.2005261401794,0.000188924393560538,0.000580813194283896,-0.574833446993141
"1248","SH3GLB1",-0.383255227110284,16.9158712843175,-4.19339104899194,0.000192838567123432,0.000591304735080694,-0.576363232175698
"968","CYB5R1",0.756981087630954,15.3476581514382,4.18682778619473,0.000196509287797505,0.000600997277077194,-0.594755339210054
"131","TUBB6",-0.514949801374846,18.5564655665319,-4.18845949376467,0.000195590345118139,0.000598963680244899,-0.60303096009312
"1889","KRT6B",1.06394182173331,14.6852929319734,4.1844736630171,0.000197842552284932,0.000604291111771852,-0.618584032707008
"947","DDAH2",-0.536879191730087,16.7924444664718,-4.17681166291474,0.000202243723706908,0.000616137855944301,-0.623850041151566
"2937","FRMD8",2.22496648819437,12.8497361454842,4.09658126722766,0.000254502243864411,0.000756767075702749,-0.627756138299539
"633","PCBP2",0.631357272068298,17.5836110509785,4.17890742375307,0.000201030427758965,0.000613233827497594,-0.650530473730685
"1967","CROT",-1.28992852225809,14.6469636070273,-4.16567362890485,0.000208813437604386,0.000635331723704699,-0.657538776333841
"1384","FYCO1",0.509930544937241,16.7600784358148,4.15317755726752,0.000216433609784752,0.000655135368257312,-0.666122447912163
"263","EIF4G1",-0.593776064727688,18.2549683274039,-4.14363904888784,0.000222433206839344,0.000669001915468333,-0.684174939740789
"1780","DHRS7",-1.01602811421038,12.941565106079,-4.14193032407165,0.000223525067769351,0.000671429439235835,-0.692126854267903
"1718","RPS27",0.564469736074548,15.9612191983895,4.1521671397234,0.000217061555448319,0.000656193779162996,-0.693363198516005
"1766","H2BC6",-0.934266894937555,13.1152120302843,-4.14686057999664,0.000220388884994845,0.000664548581608496,-0.700982929601611
"888","FLOT1",-0.841416515627994,15.7740935608752,-4.15622203527686,0.000214552308483965,0.000651178025192389,-0.702826490024817
"1518","PDE1C",-0.832455194118704,16.0550146130501,-4.15618689795097,0.000214573929420902,0.000651178025192389,-0.711099219833764
"1033","KARS1",-0.765245766927661,15.161048832392,-4.14590375001492,0.000220994139311312,0.000665522580454757,-0.713877894751654
"122","RCN3",-0.709240385318697,18.5288574493733,-4.15330983093877,0.000216351537502238,0.000655135368257312,-0.726851901419812
"2817","GRK3",2.42899032467435,11.0079725815955,4.10212161061944,0.000250503141666116,0.000745816171778663,-0.729292860585759
"437","DYNC1I2",-0.44341957219431,17.1199886239714,-4.13878720097694,0.000225547241389558,0.000675781950694508,-0.732390546241318
"273","AHNAK2",0.716623887989118,17.8833612511688,4.13970463477437,0.00022495515020802,0.000674865450624061,-0.733270108952103
"1119","H4C15",-0.794427225543928,16.0163353535344,-4.14711062791986,0.000220230982330846,0.000664548581608496,-0.73728445286941
"1129","ALDH3A1",-0.829944545076992,15.0352720405666,-4.10824564737427,0.000246154355479218,0.000735655222078576,-0.777937862611084
"151","EPB41L2",-1.03820776598858,17.8920170795207,-4.10528734458237,0.000248245780750677,0.000740029773716935,-0.792151652288555
"410","LGALS1",0.368643256532739,19.9256792078688,4.12546622023474,0.000234318456492325,0.000701171218793025,-0.799082851365995
"266","BASP1",0.690568419866018,18.358567120617,4.10737964419526,0.000246764797845392,0.000736546067492955,-0.815645366439522
"1189","PCYOX1L",-2.67470880135181,12.6398399394152,-4.07913351393032,0.000267509301739875,0.000790459816419331,-0.847072502145726
"588","PSMD12",-0.299807207069851,16.7998508168849,-4.09155908163148,0.000258181339843716,0.000765775596668531,-0.851483560182152
"540","PDLIM7",-0.649884773190289,17.7999619046703,-4.09500656915921,0.000255650255600321,0.000759223303155612,-0.859997403808599
"1382","MYADM",1.23080866651067,13.9429902596429,4.08913767294587,0.000259973755650847,0.000770123261086303,-0.864839297189936
"2612","NOL3",4.16828875279933,10.4535162742815,4.06157235894817,0.000281257713767142,0.000829007111328651,-0.895490305491408
"586","S100A10",-0.569190593488625,19.7643509151792,-4.08203115953961,0.000265304937071177,0.000784929788725013,-0.911092447906648
"1653","SIL1",0.906125013175006,14.3775991530308,4.05407066192453,0.000287339419271633,0.0008416724852702,-0.942674008262924
"1975","NPTN",0.980737005625336,13.4830038857523,4.05679372005323,0.000285117068400627,0.000839333392370384,-0.948423699982754
"2578","GPX1",1.26505097935289,12.9473282126034,4.05165597468844,0.000289324279595302,0.000845386184988503,-0.953708123982226
"1385","GATD3B",-1.94645468057548,13.2142557461438,-4.05420427369875,0.000287229981115202,0.0008416724852702,-0.963707232301587
"1386","GATD3A",-1.94645468057548,13.2142557461438,-4.05420427369875,0.000287229981115202,0.0008416724852702,-0.963707232301587
"477","PHB2",0.450103047899188,18.0062813279241,4.06782938189686,0.000276281622459328,0.000815359281300495,-0.972493400909179
"462","STAT3",0.60252212236498,16.2870199447149,4.0472520794212,0.000292978872912331,0.000853948309428031,-0.986078455564481
"96","HK1",0.472829032880013,19.4272716467655,4.0535908033559,0.000287732796385496,0.00084177907428908,-0.986548706972265
"1","AHNAK",-0.428435707381902,21.5451477894504,-4.05486368788292,0.000286690468276855,0.0008416724852702,-0.989782385239581
"2420","ACOX1",0.746163385931471,13.8637123963248,4.04799808021701,0.000292356637811539,0.000853189296979713,-0.998050896407165
"752","PRKCA",-0.872378266632204,15.8251511473267,-4.03801629377456,0.000300790566875101,0.000875634761347516,-1.00743793962126
"2294","PFDN4",0.943523581804601,12.6377784106906,4.02158802807476,0.000315192399031405,0.000915300094724202,-1.01436331811853
"2224","AAMDC",1.84969409231584,12.1548041556757,3.98116868327627,0.000353557666843604,0.00101298782310719,-1.02018252235757
"1407","PTPN23",0.741303067363181,15.2645470938046,4.01390212418657,0.000322159764514028,0.000933234305557836,-1.07099173994702
"1262","SEC24B",1.36740949327169,16.4942925233441,4.02325051535581,0.000313704836350207,0.000912103580904794,-1.07378612691374
"1090","LACTB",-1.08019199754412,15.3280536393028,-4.01664769305641,0.000319653750900199,0.000927113831024195,-1.07522809815852
"1865","CHMP4B",-1.31874745126067,13.6454264553993,-4.01191535727395,0.000323985154683814,0.000937370545698691,-1.07574098668565
"2395","ACY1",2.388968660379,11.3411240152144,3.97449914705656,0.000360312417939158,0.00102610710326152,-1.0793121328633
"358","PSMC4",-0.417749200800105,17.5856620615602,-4.01070366506071,0.000325103387454601,0.000939453171100429,-1.10463218741829
"862","ILK",-0.667579327214054,16.8388647276139,-4.00240444260183,0.000332864575297208,0.00096070338867909,-1.13016603704868
"161","YWHAZ",-0.340694145206448,20.3572574923194,-3.99845069075773,0.000336625430768569,0.000969185306168847,-1.14700524192312
"338","AKR1B1",1.56194392487664,18.5080785974813,3.99877936859577,0.000336311211916752,0.000969185306168847,-1.15256793054338
"2359","ARPC5L",0.973748171768682,14.5152474210279,3.99636512879877,0.000338625944730609,0.000973756070335094,-1.15403122829427
"400","NAPA",0.48617880738785,17.0423503422638,3.99496999652733,0.000339970666983326,0.000976432195793768,-1.16005174855994
"2150","MRPL44",2.05948927533017,13.9572560225297,3.97851827318008,0.000356226993828994,0.001018391356595,-1.16670858195023
"3101","HOMER3",-0.839270115581219,14.6103560353966,-3.98349624123649,0.000351229623367054,0.00100754191228651,-1.18483311251441
"3082","AKAP1",0.634557374476611,14.4317468453902,3.97454672002301,0.000360263793546106,0.00102610710326152,-1.18901509486148
"1871","KRT75",-0.804846883580965,15.2977892142724,-3.9784387298762,0.000356307408477895,0.001018391356595,-1.2007444111914
"2","PLEC",-0.515607369985579,21.0735210012267,-3.97787862541949,0.000356874150919901,0.00101877632913938,-1.20580958782047
"801","GSTK1",0.698001731559381,16.4251598248159,3.97147180623796,0.00036341988920422,0.00103370820113818,-1.20782923515352
"29","HSP90AA1",0.356567656810199,19.6631845275228,3.96849157381055,0.000366504573900102,0.00103997326745661,-1.21109619526143
"1633","YKT6",3.9465113216128,11.0362980136945,3.94200931360042,0.000395062229560632,0.00111563681114248,-1.2180380051233
"665","CAPZB",0.400827776697306,18.0427736001653,3.96904066924968,0.000365934317833821,0.00103960617042428,-1.23251766637092
"2833","CLUH",0.719198333513019,14.1679903545358,3.92694248062191,0.000412267703544332,0.00116005637823095,-1.26548056740643
"438","SSB",-0.514587510975564,17.6602483304689,-3.95498096760609,0.000380812498809488,0.00107927388484708,-1.2726971401417
"279","MOGS",0.468861710025555,17.795951390406,3.94607334229947,0.000390542676683087,0.00110419620098168,-1.27342698261813
"1563","SNAPIN",8.08310994635689,9.35401580494405,3.95169635176531,0.000384372553897072,0.00108805580082749,-1.28396349773108
"737","DBNL",-0.470886404646051,17.0176867704369,-3.93326441776011,0.000404961139994623,0.0011408582653612,-1.31476775312407
"1502","GNG12",1.11659085790889,15.2093278382224,3.93835918244913,0.000399164990383941,0.00112587445852313,-1.31604494530755
"2679","VTI1B",-1.027408138536,11.5565395247367,-3.89433879977671,0.000452039814163477,0.00126143181277808,-1.32999249445465
"1753","DGKA",-0.569961506666008,14.9889127821843,-3.90288440336531,0.000441267453367904,0.00123575849767401,-1.34307591454044
"1316","DNAJA2",-0.520634099616815,16.2464198056344,-3.89988970749179,0.000445013681473304,0.00124477136525985,-1.35362202052829
"222","MYL12A",-0.897905328394975,13.1603290880574,-3.90373049659996,0.000440214613804722,0.00123427593264154,-1.36448255133725
"3250","UNC93B1",-0.847358080424119,14.1757847755333,-3.91231745782759,0.000429667070426965,0.00120757443631321,-1.37255221024894
"781","CNPY2",-0.418321587820988,17.544341536495,-3.90562405982893,0.000437867220528129,0.00122915584048253,-1.39037448704183
"120","UGGT1",-0.389026984021805,18.1678375681903,-3.89669754103448,0.000449041087913116,0.00125454844229755,-1.39236704259185
"1212","DES",-1.10040453535542,13.6772293111694,-3.89291757940146,0.000453856065145018,0.00126500307519143,-1.40584906462104
"316","NQO1",1.3127730185503,17.4973867487715,3.8883886825068,0.000459691368840937,0.00127673998554409,-1.44207226413067
"889","RHOA",0.413281562366917,17.4316333873286,3.89227322571594,0.000454681860572768,0.00126580853273977,-1.44427562932907
"411","GBA",0.82951475694339,17.3627120162431,3.88965988129349,0.00045804613559376,0.00127367074024774,-1.44935792558178
"806","SCAMP3",-0.484052710283601,16.3075828723068,-3.88120625881431,0.000469095932425187,0.00130132730430422,-1.4510613985954
"735","ACTR1B",1.05879737276435,14.4497429150192,3.87977521168688,0.000470992006824869,0.00130505188260052,-1.45459364677136
"987","NUP133",0.808783746206442,16.1038276883956,3.87190661734075,0.000481551763726869,0.00133274537425817,-1.48551618953804
"2299","PAK4",1.31713416032364,13.2948557344504,3.83115483039952,0.000540040863733848,0.00147386152394029,-1.48829144536558
"924","PLA2G4A",-0.35470284441076,18.2388099355742,-3.86831644374303,0.000486446144189094,0.00134471278780526,-1.50115916197431
"1173","UBA7",0.791724357595614,14.6693963847134,3.85146274366344,0.000510077722183851,0.00140345772334833,-1.51274900613007
"2001","PACSIN3",-0.52553744105736,14.2335882396472,-3.84130755096402,0.000524852939374887,0.00143740212665039,-1.51503668739735
"2614","SLC38A2",-1.57264330464441,10.7733430275365,-3.82645003249423,0.000547223261073581,0.00148525009127977,-1.53030404509274
"1496","GNB4",0.892132028351369,17.2421527998051,3.86295144052146,0.000493850562956441,0.00136358270193359,-1.53375804563178
"4","FLNA",0.295410259765631,22.4286484770739,3.85921444327126,0.000499072883684877,0.00137478254641231,-1.53439154806681
"224","RPS3",-0.282829469941541,19.5387393935371,-3.86136703259338,0.000496058182684038,0.00136807625119177,-1.53725110451914
"2148","TBL1XR1",1.3006400754002,14.932591553618,3.85071966093533,0.000511144984275089,0.00140475509664413,-1.53845138589033
"2035","SEPHS1",-0.932749368714638,12.8657125512905,-3.84608225614808,0.000517854826785915,0.00141988567623394,-1.54598457425124
"1302","KHDRBS1",-0.528993258244845,17.3447589383682,-3.84746190501033,0.000515849704647156,0.00141603446281489,-1.55103536235121
"1214","PLBD2",-2.17717338999932,12.665196846962,-3.8219760808768,0.000554139450694232,0.00149846424855161,-1.55535233626971
"434","KRT8",-2.0218731906813,15.0548384012418,-3.82812826046191,0.000544650654413783,0.00148129901165825,-1.57636407802644
"1118","H4-16",-0.66219573925548,14.3133710199476,-3.82969380156143,0.000542261405323718,0.00147650391888375,-1.5773192632932
"1108","TRAP1",0.866860143894501,14.9633167940522,3.82635899093924,0.000547363159169686,0.00148525009127977,-1.58913659644216
"946","ITGA11",0.616836394912981,16.2957170176694,3.83272305614111,0.000537667249787413,0.00146908386442494,-1.59924889958583
"2090","ECI2",-1.01068060381255,15.6264040680316,-3.83731413931645,0.000530776585650506,0.00145193873429686,-1.60155921929733
"1183","UBAP2L",-0.54617235702886,16.30946413419,-3.82295945060143,0.000552612022152864,0.00149604953873301,-1.60758575033011
"1156","HNRNPAB",1.8963591245964,13.7046039602478,3.80882219597308,0.000574970168044593,0.0015476936715173,-1.61119657122385
"1460","TUBG2",-0.405124960897454,16.176481080224,-3.81482820439198,0.000565366106548182,0.00152532411812427,-1.6157215956484
"453","PFN1",0.308750558379745,20.6960640851719,3.83014801297712,0.000541570122656815,0.00147632641528875,-1.61850203585462
"945","ANXA7",0.626822877496535,16.3013038721019,3.81898126506894,0.000558816532952371,0.00150938073848991,-1.63765059925761
"1465","IDE",1.23042027276392,19.1912110354189,3.80717951377388,0.000577624467566476,0.00155306555817759,-1.63958926852262
"765","HNRNPUL2",-0.761859023987006,16.3686176259735,-3.82382890684841,0.000551264944753678,0.00149411809164273,-1.64021146327101
